AA_MAXRMS,AA_NumberofsamplesaboveRMSTH,AA_LogicalIgnition,InstallStationId,AfterCrashStoppingStatus3,VehicleManu,VehicleModel,MokedStatusDesc,IMPACTX,IMPACTY,IMPACTZ,ORX,ORY,ORZ,Speed,XaxisEnabled,YaxisEnabled,ZaxisEnabled,IMPACTXYZAvg,MaxIMPACTAxis,vtype
6.5475,1,0,0,0,Hyundai,IoniQ,false_alarm,2.872,-5.72,-5.884,0.296,-0.8880001,0.396,58,1,0,1,15,Z,Private                                 
2.1205,0,0,0,1,Nissan,Qashqai,false_alarm,-1.868,-1.004,0.344,-0.044,-0.28,-1.012,1,1,1,0,5,X,CrossOver                               
2.39525,0,0,0,0,Hyundai,IoniQ,false_alarm,2.32,2.24,0.596,0.08000001,-0.832,0.5560001,49,1,0,1,7,X,Private                                 
6.1555,3,0,0,0,Hyundai,I25,false_alarm,-0.212,6.152,3.708,0.004,-0.408,-0.924,59,1,1,0,12,Y,Private                                 
2.369,0,0,0,1,Hyundai,IoniQ,false_alarm,0.552,0.436,-2.304,-0.184,-0.9,0.304,2,1,0,1,5,Z,Private                                 
2.56325,1,0,0,0,Nissan,Qashqai,false_alarm,0.448,2.524,2.368,0.016,-0.456,-0.9120001,26,1,1,0,7,Y,CrossOver                               
2.456,0,0,0,0,Mitsubishi,Attrage,false_alarm,0.344,2.432,0.38,0.024,0.336,-0.9400001,64,1,1,0,5,Y,Private                                 
2.099,0,0,0,0,Hyundai,I20,false_alarm,0.408,1.516,-1.452,0.8880001,-0.044,-0.516,70,0,1,1,5,Y,Private                                 
2.2185,0,0,0,0,Hyundai,IoniQ,pit,-2.104,0.7040001,1.376,0.392,-0.016,-0.9440001,50,1,1,0,6,X,Private                                 
2.98225,0,0,0,0,Nissan,X-trail,false_alarm,2.884,-0.7600001,0.892,-0.104,-0.14,1.012,84,1,1,0,6,X,CrossOver                               
2.319,0,0,0,0,Mitsubishi,Attrage,false_alarm,-0.484,-2.268,0.772,-0.012,-0.34,-0.98,90,1,1,0,5,Y,Private                                 
4.996,0,0,0,1,Nissan,Qashqai,false_alarm,4.996,-0.012,0,0.012,0.244,0.9480001,1,1,1,0,7,X,CrossOver                               
2.116,0,0,0,0,Nissan,X-trail,false_alarm,-0.26,2.1,-0.548,0.024,0.62,-0.788,49,1,1,0,4,Y,CrossOver                               
2.16625,0,0,0,0,Hyundai,IoniQ,false_alarm,0.8880001,1.656,-1.976,0.424,0.776,-0.36,23,1,0,1,6,Z,Private                                 
2.05,0,0,0,0,Mitsubishi,Attrage,false_alarm,-1.14,1.704,-0.412,0.004,0.2,-1.06,13,1,1,0,5,Y,Private                                 
6.9925,0,0,0,0,Nissan,X-trail,false_alarm,6.992,-0.08800001,-0.02,0.056,0.176,-1.076,60,1,1,0,9,X,CrossOver                               
2.076,0,0,0,0,Dacia,Duster,false_alarm,-0.032,0.5840001,-2.076,0.08800001,0.776,-0.696,34,1,0,1,4,Z,CrossOver                               
2.0625,1,0,0,0,Nissan,Qashqai,false_alarm,1,-1.804,1.312,0.024,-0.428,-0.928,67,1,1,0,6,Y,CrossOver                               
2.0625,1,0,0,0,Nissan,Qashqai,false_alarm,1,-1.804,1.312,0.024,-0.428,-0.928,67,1,1,0,6,Y,CrossOver                               
2.558,0,0,0,0,Hyundai,I20 Cross,false_alarm,-2.556,0.104,0.46,-0.036,-0.36,-0.988,29,1,1,0,5,X,CrossOver                               
3.05675,0,0,0,0,Nissan,Qashqai,no_answer,0.356,-3.036,-3.628,0.104,-0.472,-0.92,80,1,1,0,9,Z,CrossOver                               
2.32675,0,0,0,1,Toyota,Corolla,false_alarm,1.112,-2.044,1.232,-0.232,-0.004,0.96,5,1,1,0,6,Y,Private                                 
3.0365,0,0,0,1,Mitsubishi,Attrage,false_alarm,2.292,-1.992,-1.764,0.14,-0.232,-0.988,10,1,1,0,8,X,Private                                 
2.485,0,0,0,0,Hyundai,I20 Cross,false_alarm,-1.944,1.548,0.164,-0.008,-0.428,-0.964,31,1,1,0,5,X,CrossOver                               
2.485,0,0,0,0,Hyundai,I20 Cross,false_alarm,-1.944,1.548,0.164,-0.008,-0.428,-0.964,31,1,1,0,5,X,CrossOver                               
2.2515,1,0,0,1,Hyundai,Accent,pit,-1.424,1.744,-0.532,0.048,0.192,-0.988,5,1,1,0,5,Y,Private                                 
2.6835,1,0,0,0,Nissan,X-trail,false_alarm,2.596,-0.68,1.96,0.144,-0.208,-1.044,0,1,1,0,7,X,CrossOver                               
2.1695,1,0,0,0,Mitsubishi,Attrage,pit,1.252,1.772,-1.952,0.172,0.052,-0.9760001,42,1,1,0,6,Z,Private                                 
2.156,0,0,0,1,Toyota,Corolla,false_alarm,-0.848,-0.188,2.148,-0.72,-0.08400001,0.684,4,0,1,1,5,Z,Private                                 
2.156,0,0,0,1,Toyota,Corolla,false_alarm,-0.848,-0.188,2.148,-0.72,-0.08400001,0.684,4,0,1,1,5,Z,Private                                 
2.0695,0,0,0,0,Hyundai,I20,false_alarm,0.152,1.56,1.36,0.904,0.264,-0.192,22,0,1,1,5,Y,Private                                 
2.50875,1,0,0,0,Hyundai,I20,false_alarm,1.504,2.008,0.012,-0.256,0.232,-0.9080001,64,1,1,0,5,Y,Private                                 
2.479,0,0,0,0,Hyundai,I20,false_alarm,1.224,-2.68,-2.156,0.104,0.952,0.252,18,1,0,1,8,Y,Private                                 
3.02625,1,0,0,1,Renault,Koleos,false_alarm,0.388,-0.332,-3.008,0.924,-0.168,-0.068,4,0,1,1,5,Z,CrossOver                               
2.3465,0,0,0,0,Hyundai,IoniQ,false_alarm,-1.76,3.284,-1.552,0.336,-0.8520001,0.336,83,1,0,1,8,Y,Private                                 
2.246,0,0,0,1,Mitsubishi,Attrage,bumper,0.284,-2.228,0.632,0.036,-0.06,-1.032,2,1,1,0,5,Y,Private                                 
3.4155,1,0,0,0,Nissan,Qashqai,false_alarm,2.7,-2.092,-0.1,-0.08400001,-0.428,-0.9440001,65,1,1,0,6,X,CrossOver                               
2.3635,0,0,0,0,Hyundai,Accent,false_alarm,-0.692,-2.26,-0.728,-0.46,0.052,-0.92,36,1,1,0,5,Y,Private                                 
3.61725,0,0,0,0,Hyundai,I20,pit,0.312,-0.44,3.604,-0.52,-0.728,0.428,35,1,0,1,6,Z,Private                                 
2.373,0,0,0,0,Dacia,Lodgy,no_answer,0.156,-0.872,-2.368,0.012,0.988,0.296,54,1,0,1,5,Z,Commercial                              
2.725,0,0,0,1,Hyundai,I20,false_alarm,-0.6,0.224,2.716,-0.808,0.112,-0.572,3,0,1,1,5,Z,Private                                 
4.58975,0,0,0,1,Mitsubishi,Attrage,false_alarm,-4.308,1.584,-1.48,0.196,-0.032,-0.984,0,1,1,0,9,X,Private                                 
4.1615,1,0,0,1,Hyundai,I20,bumper,3.88,-4.16,0.116,0.9680001,-0.288,0.028,1,0,1,1,10,Y,Private                                 
3.4835,2,0,0,0,Renault,Grand Coupe,false_alarm,1.092,3.308,-0.804,-0.048,-0.012,-0.96,30,1,1,0,7,Y,Private                                 
2.524,1,0,0,0,Mitsubishi,Attrage,pit,-0.144,2.52,0.152,-0.096,-0.168,-0.984,30,1,1,0,4,Y,Private                                 
2.4555,0,0,0,0,Hyundai,I20,bumper,0.892,0.016,2.288,-0.028,0.9760001,-0.096,27,1,0,1,5,Z,Private                                 
4.364,0,0,0,1,Dacia,Sandero Stepway,false_alarm,-0.008,4.364,0.04,-0.096,-0.004,-1.028,1,1,1,0,6,Y,Private                                 
2.0875,0,0,0,0,Hyundai,IoniQ,false_alarm,-1.452,1.684,-1.5,0.54,-0.788,0.316,8,1,0,1,6,Y,Private                                 
2.745,0,0,0,0,Nissan,Sentra,bumper,-1.828,2.048,-0.54,-0.08400001,0.4,-0.872,71,1,1,0,6,Y,Private                                 
3.0355,0,0,0,1,Hyundai,Tucson,false_alarm,-2.84,-1.072,1.556,-0.424,0.016,-0.9,5,1,1,0,7,X,CrossOver                               
2.95725,0,0,0,1,Hyundai,IoniQ,false_alarm,0.28,0.652,-2.944,-0.504,0.788,-0.336,5,1,0,1,5,Z,Private                                 
2.2435,1,0,0,0,Nissan,Qashqai,pit,0.296,-2.224,-2.132,0.14,-0.264,-0.9960001,109,1,1,0,6,Y,CrossOver                               
2.06175,0,0,0,0,Hyundai,I20,false_alarm,0.64,-1.96,-0.508,-0.032,-0.296,-0.9960001,40,1,1,0,5,Y,Private                                 
2.26725,0,0,0,1,Toyota,Sienna,false_alarm,0.516,0.772,-2.132,-0.788,-0.02,-0.62,2,0,1,1,5,Z,Min Van (6+1)                           
2.2565,0,0,0,0,Hyundai,I20,false_alarm,-0.048,-2.256,1.368,0.016,-0.288,-0.952,40,1,1,0,5,Y,Private                                 
2.3045,1,0,0,0,Toyota,Camry,false_alarm,-0.044,0.056,-2.304,-0.9480001,-0.008,-0.32,29,0,1,1,4,Z,Private                                 
2.2445,1,0,0,0,Hyundai,IoniQ,false_alarm,-2.112,-0.7600001,-1.672,-0.4,-0.024,-0.952,70,1,1,0,6,X,Private                                 
3.2135,0,0,0,1,Hyundai,IoniQ,bumper,2.712,-4.52,-1.724,0.296,-0.8880001,0.396,2,1,0,1,10,Y,Private                                 
2.88975,1,0,0,0,Hyundai,IoniQ,false_alarm,-2.128,2.188,-1.888,-0.832,0.388,-0.352,14,0,1,1,8,Y,Private                                 
2.29,0,0,0,1,Hyundai,Tucson,false_alarm,-1.144,1.984,1.252,0.04,0.336,-0.964,0,1,1,0,6,Y,CrossOver                               
2.1395,0,0,0,1,Renault,Captur,false_alarm,2.012,-0.728,-0.86,0.08400001,-0.164,-1.048,4,1,1,0,5,X,Private                                 
3.764,1,0,0,0,Hyundai,Tucson,false_alarm,-0.388,-3.744,-0.5,-0.348,-0.048,-0.956,19,1,1,0,6,Y,CrossOver                               
3.764,1,0,0,0,Hyundai,Tucson,false_alarm,-0.388,-3.744,-0.5,-0.348,-0.048,-0.956,19,1,1,0,6,Y,CrossOver                               
2.5685,1,0,0,0,Hyundai,Tucson,pit,-2.568,-0.056,0.652,-0.44,0.008,-0.892,34,1,1,0,5,X,CrossOver                               
3.52925,0,0,0,1,Mitsubishi,Attrage,false_alarm,1.08,-3.36,-5.988,0.6160001,-0.048,-0.7960001,1,1,1,0,12,Z,Private                                 
3.458,2,0,0,1,Mitsubishi,Attrage,false_alarm,-0.264,3.448,-0.328,-0.04,0.424,-0.8880001,4,1,1,0,6,Y,Private                                 
2.90325,0,0,0,0,Hyundai,I30,false_alarm,0.5,2.86,-0.34,0.028,-0.412,-0.924,72,1,1,0,5,Y,Private                                 
2.49875,1,0,0,0,Hyundai,Santa Fe,false_alarm,-0.232,-2.488,1.072,-0.488,-0.04,-0.864,91,1,1,0,5,Y,CrossOver                               
3.31875,1,0,0,1,Hyundai,IoniQ,false_alarm,1.164,-2.2,-3.108,0.244,-0.936,0.276,0,1,0,1,8,Z,Private                                 
2.868,1,0,0,0,Hyundai,Tucson,pit,0.4,-2.84,-1.956,0.112,-0.696,-0.7320001,47,1,1,0,7,Y,CrossOver                               
2.24875,0,0,0,1,Renault,Captur,false_alarm,-0.9720001,-0.06,-2.028,0.036,-0.684,-0.68,4,1,0,1,5,Z,Private                                 
2.75975,0,0,0,0,Hyundai,IoniQ,false_alarm,0.552,-1.144,2.704,0.248,-0.84,0.432,75,1,0,1,6,Z,Private                                 
2.40925,0,0,0,0,Hyundai,IoniQ,false_alarm,-2.264,-0.8240001,-1.224,-0.328,-0.024,-0.92,42,1,1,0,6,X,Private                                 
2.89225,2,0,0,0,Hyundai,IoniQ,false_alarm,-0.66,-0.08400001,-2.816,-0.428,0.804,-0.336,63,1,0,1,5,Z,Private                                 
7.96575,6,0,0,1,Renault,Clio,accident,0.168,-7.964,1.76,-0.028,-0.212,-1.008,3,1,1,0,11,Y,Private                                 
2.3895,0,0,0,0,Mitsubishi,Attrage,pit,-0.4,0.376,2.356,0.256,0.808,0.444,44,1,0,1,5,Z,Private                                 
2.60825,1,0,0,0,Mitsubishi,Attrage,false_alarm,-0.048,2.608,-1.092,0,0.464,-0.876,50,1,1,0,5,Y,Private                                 
4.19225,2,0,0,1,Nissan,Qashqai,false_alarm,3.292,2.596,0.372,-0.04,-0.468,-0.928,3,1,1,0,8,X,CrossOver                               
2.5735,0,0,0,1,Hyundai,Accent,false_alarm,-1.548,2.056,-0.14,-0.42,0.072,-0.932,5,1,1,0,5,Y,Private                                 
2.322,0,0,0,0,Hyundai,I20,false_alarm,-1.264,-1.948,2,-0.352,-0.196,0.9440001,28,1,1,0,7,Z,Private                                 
2.97125,1,0,0,0,Hyundai,Santa Fe,false_alarm,-1.196,2.72,0.452,0.54,0.064,-0.8520001,71,1,1,0,6,Y,CrossOver                               
4.044,0,0,0,0,Toyota,Corolla,false_alarm,-0.04,-4.044,6.928,-0.232,-0.004,0.96,32,1,1,0,13,Z,Private                                 
3.333,1,0,0,0,Hyundai,I25,false_alarm,2.504,-2.2,-2.412,0.008,-0.424,-0.932,45,1,1,0,9,X,Private                                 
2.70775,1,0,0,0,Hyundai,I25,false_alarm,-0.784,2.592,-0.108,-0.048,-0.048,-1.076,93,1,1,0,5,Y,Private                                 
2.334,0,0,0,0,Nissan,Qashqai,false_alarm,-0.256,-2.32,-1.74,-0.028,-0.352,-0.9960001,27,1,1,0,6,Y,CrossOver                               
2.6325,0,0,0,0,Hyundai,Accent,false_alarm,2.296,-1.288,0.232,-0.28,0.024,-0.952,35,1,1,0,5,X,Private                                 
2.2805,0,0,0,0,Mitsubishi,Attrage,false_alarm,2.28,0.048,0.592,0.12,-0.032,-1.056,67,1,1,0,4,X,Private                                 
2.0605,0,0,0,0,Hyundai,Tucson,false_alarm,-0.228,-2.048,-0.34,0.02,0.432,-0.9080001,57,1,1,0,4,Y,CrossOver                               
2.23775,0,0,0,0,Hyundai,I20,false_alarm,0.116,0.8840001,-2.056,0.748,0.236,-0.6160001,43,0,1,1,5,Z,Private                                 
2.506,0,0,0,0,Hyundai,I20,false_alarm,1.116,2.244,-2.108,-0.316,0.316,-0.9160001,39,1,1,0,7,Y,Private                                 
2.372,0,0,0,1,Toyota,Corolla,false_alarm,-0.72,0.02,2.372,-0.72,-0.08400001,0.684,2,0,1,1,5,Z,Private                                 
2.11375,0,0,0,1,Hyundai,I20,sidewalk,-1.96,0.7920001,0.748,-0.36,0.12,-0.956,0,1,1,0,5,X,Private                                 
3.2075,1,0,0,0,Hyundai,IoniQ,false_alarm,0.168,2.128,-2.4,0.904,-0.16,0.352,38,0,1,1,6,Z,Private                                 
2.0975,0,0,0,0,Hyundai,I20,false_alarm,1.036,1.824,-0.28,-0.3,0.208,-0.92,16,1,1,0,5,Y,Private                                 
2.12925,0,0,0,1,Mitsubishi,Attrage,bumper,-0.152,2.124,-0.504,-0.008,-0.332,-0.92,5,1,1,0,4,Y,Private                                 
2.273,1,0,0,0,Hyundai,IoniQ,false_alarm,0.708,-2.16,-1.68,-0.132,-0.4,-0.96,50,1,1,0,6,Y,Private                                 
2.599,3,0,0,0,Hyundai,Accent,false_alarm,0.532,-2.544,-0.436,-0.5,0.064,-0.876,20,1,1,0,5,Y,Private                                 
2.13875,0,0,0,0,Hyundai,Santa Fe,false_alarm,-1.88,1.02,-0.46,-0.552,-0.156,-0.836,36,1,1,0,5,X,CrossOver                               
2.119,0,0,0,0,Mitsubishi,Attrage,false_alarm,0.116,-2.116,0.552,-0.02,0.468,-0.92,19,1,1,0,4,Y,Private                                 
2.1955,1,0,0,1,Hyundai,IoniQ,false_alarm,2.192,0.128,-0.832,-0.256,0.016,-0.96,5,1,1,0,5,X,Private                                 
2.273,0,0,0,0,Nissan,Qashqai,false_alarm,0.9080001,-2.084,1.116,0.032,-0.528,-0.84,30,1,1,0,6,Y,CrossOver                               
2.418,1,0,0,1,Hyundai,IoniQ,false_alarm,-1.192,-2.104,-1.04,-0.376,-0.008,-0.9440001,3,1,1,0,6,Y,Private                                 
3.00725,1,0,0,0,Hyundai,I20 Cross,pit,2.996,-0.26,-0.148,0.028,0.196,-1.036,69,1,1,0,5,X,CrossOver                               
2.767,1,0,0,0,Hyundai,IoniQ,pit,-2.168,-1.568,2.28,-0.904,-0.288,0.424,35,0,1,1,8,Z,Private                                 
2.7,0,0,0,1,Nissan,Qashqai,false_alarm,2.7,0.008,0.004,-0.016,-0.428,-0.9400001,1,1,1,0,4,X,CrossOver                               
3.00375,0,0,0,0,Mitsubishi,Attrage,pit,-0.308,2.988,-0.696,0.036,-0.06,-1.032,14,1,1,0,5,Y,Private                                 
3.17525,0,0,0,0,Hyundai,I20,false_alarm,-0.472,3.14,-0.24,-0.264,0.588,-0.752,41,1,1,0,5,Y,Private                                 
2.2095,0,0,0,0,Renault,Clio,false_alarm,2.156,-0.484,-1.076,0.016,-0.252,-0.988,35,1,1,0,5,X,Private                                 
8.14,0,0,0,1,Renault,Clio,no_answer,0.004,8.14,0.004,0.1,-0.004,-1.004,1,1,1,0,10,Y,Private                                 
2.364,0,0,0,0,Nissan,Sentra,false_alarm,-1.188,-2.044,-0.192,-0.056,0.244,-0.8880001,47,1,1,0,5,Y,Private                                 
2.167,1,0,0,1,Hyundai,IoniQ,false_alarm,2.16,0.176,-1.436,-0.304,-0.016,-0.98,4,1,1,0,5,X,Private                                 
3.69525,1,0,0,1,Hyundai,I30,false_alarm,0.868,0.07600001,3.592,-0.036,0.74,-0.68,4,1,0,1,6,Z,Private                                 
2.1055,0,0,0,0,Mitsubishi,Attrage,false_alarm,0.352,2.076,-0.272,-0.064,0.516,-0.864,27,1,1,0,4,Y,Private                                 
2.8035,0,0,0,1,Hyundai,Tucson,sidewalk,0.208,2.796,0.596,0,0.404,-0.964,4,1,1,0,5,Y,CrossOver                               
2.823,2,0,0,0,Renault,Grand Coupe,false_alarm,-0.444,2.788,0.488,-0.048,-0.012,-0.96,14,1,1,0,5,Y,Private                                 
2.57425,0,0,0,0,Dacia,Sandero Stepway,no_answer,1.56,-2.048,-1.008,0.07600001,-0.388,-0.864,43,1,1,0,6,Y,Private                                 
3.5605,1,0,0,0,Hyundai,IoniQ,false_alarm,-3.56,-0.072,1.172,-0.376,0.024,-0.9960001,25,1,1,0,6,X,Private                                 
4.376,4,0,0,0,Hyundai,IoniQ,false_alarm,1.572,1.156,-4.084,0.364,0.844,-0.332,45,1,0,1,8,Z,Private                                 
2.0685,0,0,0,0,Nissan,X-trail,false_alarm,0.188,-2.06,-1.12,-0.08000001,0.12,-1.04,92,1,1,0,5,Y,CrossOver                               
2.80375,1,0,0,1,Hyundai,IoniQ,false_alarm,-2.8,-0.148,1.096,-0.272,0.02,-0.984,0,1,1,0,6,X,Private                                 
2.11475,0,0,0,1,Mitsubishi,Attrage,bumper,0.112,2.112,1.056,-0.064,0.512,-0.864,1,1,1,0,5,Y,Private                                 
2.132,0,0,0,0,Mitsubishi,Attrage,false_alarm,0.008,2.132,0.256,-0.072,0.508,-0.816,19,1,1,0,4,Y,Private                                 
2.424,1,0,0,1,Dacia,Duster,false_alarm,-1.628,1.796,-0.9120001,-0.188,0.52,-0.8,3,1,1,0,6,Y,CrossOver                               
2.424,1,0,0,1,Dacia,Duster,false_alarm,-1.628,1.796,-0.9120001,-0.188,0.52,-0.8,3,1,1,0,6,Y,CrossOver                               
2.482,5,0,0,0,Hyundai,Tucson,bumper,0.104,-2.48,2.12,-0.392,-0.016,-0.952,92,1,1,0,6,Y,CrossOver                               
4.375,2,0,0,1,Hyundai,I25,false_alarm,2.316,3.712,-0.9760001,-0.5560001,0.544,0.592,5,1,1,0,9,Y,Private                                 
4.375,2,0,0,1,Hyundai,I25,false_alarm,2.316,3.712,-0.9760001,-0.5560001,0.544,0.592,5,1,1,0,9,Y,Private                                 
3.79175,1,0,0,0,Mitsubishi,Attrage,bumper,-3.32,1.832,-0.404,0.152,-0.072,-0.988,16,1,1,0,7,X,Private                                 
3.48425,1,0,0,0,Hyundai,I20,pit,1.144,0.044,-3.484,0.808,-0.012,-0.6440001,69,0,1,1,6,Z,Private                                 
2.4445,0,0,0,1,Renault,Grand Coupe,pit,0.444,2.404,-0.18,-0.08400001,-0.08800001,-1.004,4,1,1,0,5,Y,Private                                 
2.409,1,0,0,0,Mitsubishi,Lancer,pit,-1.412,-1.952,0.728,0.004,0.048,-1.048,108,1,1,0,6,Y,Private                                 
2.71425,0,0,0,1,Hyundai,Tucson,pit,-2.296,-1.448,0.58,-0.392,-0.072,-0.932,0,1,1,0,6,X,CrossOver                               
2.054,0,0,0,0,Hyundai,IoniQ,bumper,-0.8,0.896,1.892,0.08000001,-0.832,0.5560001,21,1,0,1,5,Z,Private                                 
2.15525,0,0,0,1,Hyundai,Kona,bumper,-1.532,-1.516,-0.008,-0.08400001,-0.036,-1,5,1,1,0,5,X,CrossOver                               
2.51725,1,0,0,0,Nissan,Micra,false_alarm,-0.216,2.508,0.368,0,0.28,-1.024,22,1,1,0,5,Y,Private                                 
2.54,0,0,0,0,Hyundai,I20,pit,0.028,1.516,-2.54,-0.012,0.8200001,-0.564,81,1,0,1,6,Z,Private                                 
2.19225,0,0,0,1,Hyundai,I20,pit,0.192,0.468,-2.184,0.16,0.988,0.024,3,1,0,1,4,Z,Private                                 
2.64475,1,0,0,1,Hyundai,I25,false_alarm,-2.072,1.644,0.484,0.056,-0.396,-0.9,5,1,1,0,6,X,Private                                 
2.05475,0,0,0,0,Hyundai,I25,field,1.568,1.328,0.9680001,-0.016,0.16,-1.08,20,1,1,0,5,X,Private                                 
2.0615,0,0,0,0,Hyundai,Tucson,pit,0.348,2.032,0.32,0.052,0.352,-0.928,33,1,1,0,4,Y,CrossOver                               
2.53625,0,0,0,0,Hyundai,IoniQ,bumper,0.404,-2.504,1.584,-0.052,-0.312,-0.9760001,61,1,1,0,6,Y,Private                                 
2.14425,0,0,0,1,Mitsubishi,Attrage,false_alarm,-0.348,2.116,0.248,0.012,0.444,-0.8880001,0,1,1,0,4,Y,Private                                 
2.667,1,0,0,0,Nissan,Sentra,false_alarm,0.128,-2.664,-0.576,-0.052,-0.284,-0.9760001,24,1,1,0,5,Y,Private                                 
4.62,0,0,0,1,Renault,Clio,false_alarm,4.62,0.048,-0.016,-0.14,-0.184,-1.04,1,1,1,0,6,X,Private                                 
2.176,0,0,0,0,Mitsubishi,Space Star,pit,-0.004,2.176,0.3,0.036,0.432,-0.9080001,36,1,1,0,4,Y,Private                                 
2.16,0,0,0,1,Nissan,Qashqai,sidewalk,0.264,2.144,1.932,0.008,-0.388,-0.9720001,1,1,1,0,6,Y,CrossOver                               
7.165,3,0,0,0,Hyundai,I30,false_alarm,-0.432,-7.152,-1.916,-0.016,-0.448,-0.9160001,22,1,1,0,11,Y,Private                                 
2.45875,0,0,0,0,Hyundai,IoniQ,false_alarm,0.304,0.08800001,2.44,-0.272,-0.936,0.312,90,1,0,1,4,Z,Private                                 
2.18275,0,0,0,0,Hyundai,I20 Cross,false_alarm,0.388,-2.148,-0.8800001,-0.02,-0.5560001,-0.8800001,87,1,1,0,5,Y,CrossOver                               
4.8585,1,0,0,0,Hyundai,IoniQ,false_alarm,0.156,0.936,-4.856,0.212,-0.92,0.36,58,1,0,1,7,Z,Private                                 
2.32925,0,0,0,0,Nissan,X-trail,false_alarm,-0.208,-2.32,2.484,-0.044,0.392,-0.928,41,1,1,0,7,Z,CrossOver                               
3.24525,1,0,0,1,Hyundai,I20,false_alarm,-3.168,0.7040001,-0.804,0.016,-0.336,-0.9720001,3,1,1,0,6,X,Private                                 
2.6535,0,0,0,1,Dacia,Sandero Stepway,false_alarm,-0.9440001,-2.48,2.344,0.34,-0.008,-0.96,1,1,1,0,7,Y,Private                                 
